Explicit,Artist_Popularity,Performer,Song,Duration s,uri,url,WeekID,Week Position,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Year
False,35.0,Neil Sedaka,The Diary,135.533,spotify:track:1dyEgbiT6hWeNnwhgKsCzu,http://www.billboard.com/charts/hot-100/1958-12-06,1958-12-06,83,The DiaryNeil Sedaka,1,,83,1,1958
False,31.0,Connie Francis,My Happiness,148.253,spotify:track:3Caxz7mxX1pTWlxCYH1aV3,http://www.billboard.com/charts/hot-100/1958-12-06,1958-12-06,57,My HappinessConnie Francis,1,,57,1,1958
False,51.0,Lloyd Price,Stagger Lee,144.626,spotify:track:7qoaMWT3eRCKG1RN6dVuOY,http://www.billboard.com/charts/hot-100/1958-12-06,1958-12-06,94,Stagger LeeLloyd Price,1,,94,1,1958
False,24.0,Jim Reeves,Billy Bayou,123.693,spotify:track:2xEOkH1LBwKvPHVbdPnA5c,http://www.billboard.com/charts/hot-100/1958-12-06,1958-12-06,95,Billy BayouJim Reeves,1,,95,1,1958
False,1.0,Jerry Wallace,Diamond Ring,146.386,spotify:track:06uH1OuvJe7OQY62XAaOSm,http://www.billboard.com/charts/hot-100/1958-12-06,1958-12-06,90,Diamond RingJerry Wallace,1,,90,1,1958
False,79.0,Chuck Berry,Run Rudolph Run,165.733,spotify:track:2pnPe4pJtq7689i5ydzvJJ,http://www.billboard.com/charts/hot-100/1958-12-13,1958-12-13,83,Run Rudolph RunChuck Berry,1,,83,1,1958
False,21.0,Jack Scott,Goodbye Baby,129.333,spotify:track:16HL6HBaqUhWBaxcHMrZEF,http://www.billboard.com/charts/hot-100/1958-12-13,1958-12-13,81,Goodbye BabyJack Scott,1,,81,1,1958
False,1.0,The 5 Chanels,The Reason,171.309,spotify:track:2CQQsJL0KrzNF5yKqIdfrL,http://www.billboard.com/charts/hot-100/1958-12-20,1958-12-20,98,The ReasonThe 5 Chanels,1,,98,1,1958
False,0.0,The Applejacks,Rocka-Conga,141.44,spotify:track:2o7Bb5GQgWElsdcZqtbqXB,http://www.billboard.com/charts/hot-100/1958-12-20,1958-12-20,64,Rocka-CongaThe Applejacks,1,,64,1,1958
False,90.0,Bobby Helms,Jingle Bell Rock,130.973,spotify:track:7vQbuQcyTflfCIOu3Uzzya,http://www.billboard.com/charts/hot-100/1958-12-20,1958-12-20,57,Jingle Bell RockBobby Helms,1,,57,1,1958
False,81.0,Bing Crosby,White Christmas,177.48,spotify:track:4so0Wek9Ig1p6CRCHuINwW,http://www.billboard.com/charts/hot-100/1958-12-20,1958-12-20,86,White ChristmasBing Crosby,1,,86,1,1958
False,14.0,Bill Parsons,The All American Boy,182.266,spotify:track:2JXQ9QIe9TaaHpCt0mORyO,http://www.billboard.com/charts/hot-100/1958-12-20,1958-12-20,56,The All American BoyBill Parsons,1,,56,1,1958
False,9.0,Billy & Lillie,Lucky Ladybug,156.04,spotify:track:1ZgWdIkW5lQU9t2vS5i9EM,http://www.billboard.com/charts/hot-100/1958-12-20,1958-12-20,77,Lucky LadybugBilly & Lillie,1,,77,1,1958
False,41.0,Buddy Holly,Heartbeat,129.026,spotify:track:0noMw79nLyguA49zV6Gk3t,http://www.billboard.com/charts/hot-100/1958-12-27,1958-12-27,99,HeartbeatBuddy Holly,1,,99,1,1958
False,11.0,Jack Scott,Save My Soul,110.84,spotify:track:5b89YdiZu2qT7ApZt1zWtl,http://www.billboard.com/charts/hot-100/1958-12-27,1958-12-27,98,Save My SoulJack Scott,1,,98,1,1958
False,6.0,Andy Williams,The Hawaiian Wedding Song (Ke Kali Nei Au),148.933,spotify:track:5KklGZNqECX5jjSiwaTNIp,http://www.billboard.com/charts/hot-100/1958-12-27,1958-12-27,72,The Hawaiian Wedding Song (Ke Kali Nei Au)Andy Williams,1,,72,1,1958
False,4.0,Teresa Brewer,The One Rose (That's Left In My Heart),146.426,spotify:track:0V2NUzpwvDtT1UZD84xBsk,http://www.billboard.com/charts/hot-100/1959-01-03,1959-01-03,88,The One Rose (That's Left In My Heart)Teresa Brewer,1,,88,1,1959
False,34.0,The Mills Brothers,Yellow Bird,155.293,spotify:track:0OLGkKuCuMBu2pFGgsMllA,http://www.billboard.com/charts/hot-100/1959-01-03,1959-01-03,81,Yellow BirdThe Mills Brothers,1,,81,1,1959
False,0.0,Della Reese,Sermonette,147.133,spotify:track:6QK8yyegKCFkvMTz6VAiKZ,http://www.billboard.com/charts/hot-100/1959-01-03,1959-01-03,99,SermonetteDella Reese,1,,99,1,1959
False,39.0,The McGuire Sisters,May You Always,178.066,spotify:track:3VNjiS6wrDpESHRMvmqTYM,http://www.billboard.com/charts/hot-100/1959-01-03,1959-01-03,84,May You AlwaysThe McGuire Sisters,1,,84,1,1959
False,2.0,Billy Williams,Nola,157.52,spotify:track:5386J62YU82J0WfdNu1yaT,http://www.billboard.com/charts/hot-100/1959-01-10,1959-01-10,96,NolaBilly Williams,1,,96,1,1959
False,36.0,The Flamingos,Lovers Never Say Goodbye,173.441,spotify:track:1XDKn16I6tc1PNpXf58y3t,http://www.billboard.com/charts/hot-100/1959-01-17,1959-01-17,86,Lovers Never Say GoodbyeThe Flamingos,1,,86,1,1959
False,10.0,Don Gibson,Who Cares,134.0,spotify:track:3ShR6ds3vc92ur4ZrqYxfm,http://www.billboard.com/charts/hot-100/1959-01-17,1959-01-17,100,Who CaresDon Gibson,1,,100,1,1959
False,14.0,Bobby Darin,Plain Jane,115.266,spotify:track:1YtB7FthtFt2f0rKvqJZP6,http://www.billboard.com/charts/hot-100/1959-01-24,1959-01-24,97,Plain JaneBobby Darin,1,,97,1,1959
False,0.0,Billy Graves,The Shag (Is Totally Cool),132.44,spotify:track:6vZtbmJNUn8wsqS82suinH,http://www.billboard.com/charts/hot-100/1959-01-24,1959-01-24,72,The Shag (Is Totally Cool)Billy Graves,1,,72,1,1959
False,9.0,Earl Grant,Evening Rain,161.733,spotify:track:40Q3NmphsaIOkaIhhtXQQ2,http://www.billboard.com/charts/hot-100/1959-01-24,1959-01-24,96,Evening RainEarl Grant,1,,96,1,1959
False,7.0,Conway Twitty,The Story Of My Love,137.133,spotify:track:2PB9pDKwuJMXdaBuY4AXao,http://www.billboard.com/charts/hot-100/1959-01-24,1959-01-24,99,The Story Of My LoveConway Twitty,1,,99,1,1959
False,18.0,Nat King Cole,Give Me Your Love,129.985,spotify:track:4RQxGQ97g4VQCxVWeFJJvS,http://www.billboard.com/charts/hot-100/1959-01-31,1959-01-31,96,Give Me Your LoveNat King Cole,1,,96,1,1959
False,45.0,Marty Robbins,The Hanging Tree,170.4,spotify:track:4iJr2NWIV27oktDKhXB6fC,http://www.billboard.com/charts/hot-100/1959-01-31,1959-01-31,99,The Hanging TreeMarty Robbins,1,,99,1,1959
False,44.0,Frankie Ford,Sea Cruise,167.093,spotify:track:5rtYGnyKCHaD977h5vhC3L,http://www.billboard.com/charts/hot-100/1959-02-07,1959-02-07,89,Sea CruiseFrankie Ford,1,,89,1,1959
False,0.0,Nicola Paone,"Blah, Blah, Blah",159.346,spotify:track:0DjvEtL6of7GNZlGvvcx1V,http://www.billboard.com/charts/hot-100/1959-02-07,1959-02-07,96,"Blah, Blah, BlahNicola Paone",1,,96,1,1959
False,47.0,Frankie Avalon,Venus,144.483,spotify:track:5kqXQHIgQ6UfFP9LfqPNgG,http://www.billboard.com/charts/hot-100/1959-02-07,1959-02-07,99,VenusFrankie Avalon,1,,99,1,1959
False,15.0,The Rivieras,Moonlight Serenade,173.466,spotify:track:1Up1sUeAAL1LzvjpPYFyIP,http://www.billboard.com/charts/hot-100/1959-02-07,1959-02-07,100,Moonlight SerenadeThe Rivieras,1,,100,1,1959
False,40.0,Tommy Edwards,Please Mr. Sun,142.68,spotify:track:5FtczIMM0wilBq6sNjGgdW,http://www.billboard.com/charts/hot-100/1959-02-14,1959-02-14,73,Please Mr. SunTommy Edwards,1,,73,1,1959
False,6.0,Fats Domino,Telling Lies,141.4,spotify:track:0Q8HbBT8JtA9l0YR0703nF,http://www.billboard.com/charts/hot-100/1959-02-14,1959-02-14,81,Telling LiesFats Domino,1,,81,1,1959
False,25.0,Chuck Berry,Anthony Boy,114.04,spotify:track:43Nyh6ndafXIC9pdiQtmMn,http://www.billboard.com/charts/hot-100/1959-02-14,1959-02-14,65,Anthony BoyChuck Berry,1,,65,1,1959
False,2.0,The Teddy Bears,I Don't Need You Anymore,164.28,spotify:track:7igkcGqB58Up1t47czb0Ap,http://www.billboard.com/charts/hot-100/1959-02-14,1959-02-14,98,I Don't Need You AnymoreThe Teddy Bears,1,,98,1,1959
False,41.0,Fats Domino,When The Saints Go Marching In,145.407,spotify:track:0KmbPjTHwZV7lmIwhBeXmV,http://www.billboard.com/charts/hot-100/1959-02-14,1959-02-14,76,When The Saints Go Marching InFats Domino,1,,76,1,1959
False,33.0,Dodie Stevens,Pink Shoe Laces,145.16,spotify:track:2DifRe6kiKZjeB1IqFl2jJ,http://www.billboard.com/charts/hot-100/1959-02-14,1959-02-14,96,Pink Shoe LacesDodie Stevens,1,,96,1,1959
False,53.0,The Skyliners,Since I Don't Have You,159.663,spotify:track:7lsnsM39mjdDKEbge48Ezx,http://www.billboard.com/charts/hot-100/1959-02-14,1959-02-14,94,Since I Don't Have YouThe Skyliners,1,,94,1,1959
False,0.0,Tennessee Ernie Ford,Glad Rags,118.226,spotify:track:5tZGCT6F8hsBXly2LONIXi,http://www.billboard.com/charts/hot-100/1959-02-21,1959-02-21,100,Glad RagsTennessee Ernie Ford,1,,100,1,1959
False,6.0,Brook Benton,Hurtin' Inside,131.906,spotify:track:7KJ1kgvzjO94u7Y7MPoGjL,http://www.billboard.com/charts/hot-100/1959-02-21,1959-02-21,78,Hurtin' InsideBrook Benton,1,,78,1,1959
False,50.0,Buddy Holly,It Doesn't Matter Anymore,124.573,spotify:track:5EL2sCnfsxm3FPCXGET1U6,http://www.billboard.com/charts/hot-100/1959-02-21,1959-02-21,82,It Doesn't Matter AnymoreBuddy Holly,1,,82,1,1959
False,29.0,Connie Francis,If I Didn't Care,158.373,spotify:track:5PtRkZoNShkcE1yfy6q444,http://www.billboard.com/charts/hot-100/1959-02-28,1959-02-28,75,If I Didn't CareConnie Francis,1,,75,1,1959
False,38.0,Ricky Nelson,It's Late,119.666,spotify:track:5fWoxLPLPaJUy3Iostzl1C,http://www.billboard.com/charts/hot-100/1959-02-28,1959-02-28,91,It's LateRicky Nelson,1,,91,1,1959
False,39.0,Tommy Edwards,The Morning Side Of The Mountain,159.8,spotify:track:6MV23t3HuEmNR9NmdSI6Ny,http://www.billboard.com/charts/hot-100/1959-02-28,1959-02-28,93,The Morning Side Of The MountainTommy Edwards,1,,93,1,1959
False,55.0,The Fleetwoods,Come Softly To Me,144.933,spotify:track:603N4XGJUTbK760GLCvIIs,http://www.billboard.com/charts/hot-100/1959-03-07,1959-03-07,55,Come Softly To MeThe Fleetwoods,1,,55,1,1959
False,8.0,The Teddy Bears,Oh Why,152.026,spotify:track:4F9wHuoUGt48dxfc6TET75,http://www.billboard.com/charts/hot-100/1959-03-07,1959-03-07,100,Oh WhyThe Teddy Bears,1,,100,1,1959
False,2.0,Jimmie Rodgers,Because You're Young,146.533,spotify:track:6dcviqcIYX4PipTIa1tSUJ,http://www.billboard.com/charts/hot-100/1959-03-07,1959-03-07,94,Because You're YoungJimmie Rodgers,1,,94,1,1959
False,24.0,Neil Sedaka,I Go Ape,154.04,spotify:track:0NNpyBTU0Ks2eHanv6xKDb,http://www.billboard.com/charts/hot-100/1959-03-07,1959-03-07,90,I Go ApeNeil Sedaka,1,,90,1,1959
False,40.0,The Impalas,Sorry (I Ran All The Way Home),149.666,spotify:track:6nii2N9mhMpEXzYZHMCnX2,http://www.billboard.com/charts/hot-100/1959-03-14,1959-03-14,84,Sorry (I Ran All The Way Home)The Impalas,1,,84,1,1959
False,39.0,"Dave ""Baby"" Cortez",The Happy Organ,125.2,spotify:track:6fOxrKUo3f9OX2z6YrBpwy,http://www.billboard.com/charts/hot-100/1959-03-14,1959-03-14,68,"The Happy OrganDave ""Baby"" Cortez",1,,68,1,1959
False,33.0,Eddie Cochran,Teenage Heaven,126.827,spotify:track:5hulPzG1d7LCmf3EJSiEFG,http://www.billboard.com/charts/hot-100/1959-03-14,1959-03-14,99,Teenage HeavenEddie Cochran,1,,99,1,1959
False,23.0,Marv Johnson,Come To Me,140.306,spotify:track:3Ib2Ccnn3zyWdYuLCzRH2B,http://www.billboard.com/charts/hot-100/1959-03-14,1959-03-14,98,Come To MeMarv Johnson,1,,98,1,1959
False,46.0,Jackie Wilson,That's Why (I Love You So),126.226,spotify:track:3f2dCpOap3vfqebOyVPHIs,http://www.billboard.com/charts/hot-100/1959-03-21,1959-03-21,97,That's Why (I Love You So)Jackie Wilson,1,,97,1,1959
False,35.0,The Platters,Enchanted,172.293,spotify:track:3uCXarDsIYEJ6noaI64jhW,http://www.billboard.com/charts/hot-100/1959-03-21,1959-03-21,93,EnchantedThe Platters,1,,93,1,1959
False,13.0,Travis & Bob,Tell Him No,131.12,spotify:track:1Fjn0esWJFneKL73wJqgj8,http://www.billboard.com/charts/hot-100/1959-03-21,1959-03-21,85,Tell Him NoTravis & Bob,1,,85,1,1959
False,0.0,The Quarter Notes,Record Hop Blues,149.883,spotify:track:1995wWuO4xqZfPLKV76xXV,http://www.billboard.com/charts/hot-100/1959-03-21,1959-03-21,82,Record Hop BluesThe Quarter Notes,1,,82,1,1959
False,0.0,Diane Maxwell,Jimmy Kiss And Run,126.268,spotify:track:76WvOC6TlTWPiYIsJXCe9X,http://www.billboard.com/charts/hot-100/1959-03-21,1959-03-21,95,Jimmy Kiss And RunDiane Maxwell,1,,95,1,1959
False,16.0,Johnny Mathis,Someone,177.893,spotify:track:4wpPHC1vxN43olx4a4zE5E,http://www.billboard.com/charts/hot-100/1959-03-21,1959-03-21,98,SomeoneJohnny Mathis,1,,98,1,1959
False,13.0,Paul Anka,I Miss You So,143.24,spotify:track:0gsa1CsxuCJ8dtFVXeerPn,http://www.billboard.com/charts/hot-100/1959-03-28,1959-03-28,97,I Miss You SoPaul Anka,1,,97,1,1959
False,34.0,Fabian,Turn Me Loose,141.184,spotify:track:69giDdJ1HI4Tty5C8Y2Jwt,http://www.billboard.com/charts/hot-100/1959-03-28,1959-03-28,79,Turn Me LooseFabian,1,,79,1,1959
False,15.0,The Everly Brothers,Poor Jenny,131.533,spotify:track:33SBmnZOEZMPEbxEpREQyE,http://www.billboard.com/charts/hot-100/1959-03-28,1959-03-28,69,Poor JennyThe Everly Brothers,1,,69,1,1959
False,18.0,Frank Sinatra,French Foreign Legion,122.333,spotify:track:4Oz9avF6jbz2emynwgSoCr,http://www.billboard.com/charts/hot-100/1959-03-28,1959-03-28,90,French Foreign LegionFrank Sinatra,1,,90,1,1959
False,27.0,The Everly Brothers,Take A Message To Mary,148.306,spotify:track:2Nrd5jRq7KVrHOWOVUKi5S,http://www.billboard.com/charts/hot-100/1959-03-28,1959-03-28,61,Take A Message To MaryThe Everly Brothers,1,,61,1,1959
False,0.0,Stan Robinson,Boom-A-Dip-Dip,127.026,spotify:track:2X5ic6n67INljHSmdyRrVy,http://www.billboard.com/charts/hot-100/1959-03-28,1959-03-28,98,Boom-A-Dip-DipStan Robinson,1,,98,1,1959
False,40.0,Chuck Berry,Almost Grown,141.96,spotify:track:6Kl1mOpVOIg17MQmcjeUO5,http://www.billboard.com/charts/hot-100/1959-03-28,1959-03-28,96,Almost GrownChuck Berry,1,,96,1,1959
False,7.0,Clyde McPhatter,Lovey Dovey,153.186,spotify:track:3mhi1HKYhPRJRtOt56VIBP,http://www.billboard.com/charts/hot-100/1959-04-04,1959-04-04,83,Lovey DoveyClyde McPhatter,1,,83,1,1959
False,30.0,The Fiestas,So Fine,143.0,spotify:track:5dTK0Jl2P6MSeVzeCGQBIy,http://www.billboard.com/charts/hot-100/1959-04-04,1959-04-04,77,So FineThe Fiestas,1,,77,1,1959
False,38.0,Ritchie Valens,That's My Little Suzie,112.933,spotify:track:7AxreGYDIophORotoTRTX6,http://www.billboard.com/charts/hot-100/1959-04-04,1959-04-04,98,That's My Little SuzieRitchie Valens,1,,98,1,1959
False,3.0,Jack Scott,I Never Felt Like This,111.706,spotify:track:69iunpoQ2ZnFGuqtBENTT3,http://www.billboard.com/charts/hot-100/1959-04-04,1959-04-04,99,I Never Felt Like ThisJack Scott,1,,99,1,1959
False,54.0,Wilbert Harrison,Kansas City,150.333,spotify:track:4GvyP7CnBJEV2t7L7vOkjw,http://www.billboard.com/charts/hot-100/1959-04-11,1959-04-11,100,Kansas CityWilbert Harrison,1,,100,1,1959
False,36.0,Chuck Berry,Little Queenie,163.8,spotify:track:0OA0lBeSRzpXyAbv8iTXw6,http://www.billboard.com/charts/hot-100/1959-04-11,1959-04-11,98,Little QueenieChuck Berry,1,,98,1,1959
False,5.0,Kathy Linden,"Goodbye Jimmy, Goodbye",156.711,spotify:track:3Bciu99H9XvjojvApBCPQK,http://www.billboard.com/charts/hot-100/1959-04-11,1959-04-11,70,"Goodbye Jimmy, GoodbyeKathy Linden",1,,70,1,1959
False,4.0,Billy Grammer,Bonaparte's Retreat,126.413,spotify:track:1tVdfp2kNy5z7Asut0g1uP,http://www.billboard.com/charts/hot-100/1959-04-11,1959-04-11,87,Bonaparte's RetreatBilly Grammer,1,,87,1,1959
False,29.0,Buddy Knox,I Think I'm Gonna Kill Myself,125.333,spotify:track:6gU8UvddG6pxssvZPwGdX4,http://www.billboard.com/charts/hot-100/1959-04-11,1959-04-11,88,I Think I'm Gonna Kill MyselfBuddy Knox,1,,88,1,1959
False,61.0,Dion & The Belmonts,A Teenager In Love,158.253,spotify:track:0QGwOFQChzflLAmPq5NwKo,http://www.billboard.com/charts/hot-100/1959-04-18,1959-04-18,69,A Teenager In LoveDion & The Belmonts,1,,69,1,1959
False,12.0,LaVern Baker,I Waited Too Long,152.653,spotify:track:5wCafJ848fEfg1l2iRp0I9,http://www.billboard.com/charts/hot-100/1959-04-18,1959-04-18,95,I Waited Too LongLaVern Baker,1,,95,1,1959
False,31.0,Clyde McPhatter,I Told Myself A Lie,126.76,spotify:track:6nLTEE7AW97ECxq5WQxyXW,http://www.billboard.com/charts/hot-100/1959-04-18,1959-04-18,97,I Told Myself A LieClyde McPhatter,1,,97,1,1959
False,3.0,Bobby Day,That's All I Want,133.546,spotify:track:5rv81ideOCFyEk6YdEmcGm,http://www.billboard.com/charts/hot-100/1959-04-18,1959-04-18,98,That's All I WantBobby Day,1,,98,1,1959
False,27.0,Brook Benton,Endlessly,142.333,spotify:track:5QiWvZvXVb9aF7XdtZxI1b,http://www.billboard.com/charts/hot-100/1959-04-18,1959-04-18,66,EndlesslyBrook Benton,1,,66,1,1959
False,56.0,Bobby Darin,Dream Lover,150.706,spotify:track:5XeUMqS6mpTEspPgd5TLtg,http://www.billboard.com/charts/hot-100/1959-04-18,1959-04-18,90,Dream LoverBobby Darin,1,,90,1,1959
False,5.0,Roy Hamilton,I Need Your Lovin',142.666,spotify:track:2wrbbG085HPCEarOEzsoOR,http://www.billboard.com/charts/hot-100/1959-04-18,1959-04-18,78,I Need Your Lovin'Roy Hamilton,1,,78,1,1959
False,54.0,Johnny Horton,The Battle Of New Orleans,151.506,spotify:track:66eFGhs8LXeBgrXk0YgRJK,http://www.billboard.com/charts/hot-100/1959-04-25,1959-04-25,93,The Battle Of New OrleansJohnny Horton,1,,93,1,1959
False,4.0,The McGuire Sisters,Summer Dreams,174.0,spotify:track:7dj1hbvMZPdezIDwCLhFn7,http://www.billboard.com/charts/hot-100/1959-04-25,1959-04-25,99,Summer DreamsThe McGuire Sisters,1,,99,1,1959
False,23.0,Johnny Cash,"Frankie's Man, Johnny",135.36,spotify:track:5J65xr8NkvpHy9RkxzSUAO,http://www.billboard.com/charts/hot-100/1959-04-25,1959-04-25,77,"Frankie's Man, JohnnyJohnny Cash",1,,77,1,1959
False,4.0,Sarah Vaughan,Separate Ways,144.533,spotify:track:1NX2qyuzYQKs5yY8XOleiJ,http://www.billboard.com/charts/hot-100/1959-05-02,1959-05-02,96,Separate WaysSarah Vaughan,1,,96,1,1959
False,0.0,The Bell Notes,Old Spanish Town,140.333,spotify:track:1GNMCMwvE7NygRTZJAPMVb,http://www.billboard.com/charts/hot-100/1959-05-02,1959-05-02,95,Old Spanish TownThe Bell Notes,1,,95,1,1959
False,35.0,Freddy Cannon,Tallahassee Lassie,132.893,spotify:track:5dDs13F0oo7XngcEIgRb2m,http://www.billboard.com/charts/hot-100/1959-05-09,1959-05-09,96,Tallahassee LassieFreddy Cannon,1,,96,1,1959
False,18.0,Fats Domino,Margie,135.915,spotify:track:2mSa56ZyKa8EwhkaWPxcBt,http://www.billboard.com/charts/hot-100/1959-05-09,1959-05-09,87,MargieFats Domino,1,,87,1,1959
False,0.0,The Mickey Mozart Quintet,Little Dipper,118.53,spotify:track:1u5oyDBPbN4V5ZncG2SYaF,http://www.billboard.com/charts/hot-100/1959-05-09,1959-05-09,93,Little DipperThe Mickey Mozart Quintet,1,,93,1,1959
False,34.0,Connie Francis,Lipstick On Your Collar,138.933,spotify:track:5Y1GkapUCSqXvoAujohJL2,http://www.billboard.com/charts/hot-100/1959-05-16,1959-05-16,57,Lipstick On Your CollarConnie Francis,1,,57,1,1959
False,29.0,Preston Epps,Bongo Rock,126.613,spotify:track:7ashP0HnlAkHKWEK91xx1v,http://www.billboard.com/charts/hot-100/1959-05-16,1959-05-16,80,Bongo RockPreston Epps,1,,80,1,1959
False,10.0,Brook Benton,So Close,130.8,spotify:track:47SjXhyQ5sdR0WbvbHgAPM,http://www.billboard.com/charts/hot-100/1959-05-16,1959-05-16,63,So CloseBrook Benton,1,,63,1,1959
False,26.0,The Fleetwoods,Graduation's Here,118.306,spotify:track:0jKdN6d5Jb3TgmqR90DGuY,http://www.billboard.com/charts/hot-100/1959-05-16,1959-05-16,85,Graduation's HereThe Fleetwoods,1,,85,1,1959
False,16.0,Tommy Edwards,My Melancholy Baby,161.533,spotify:track:0C8O5V0V8NN3aD0ddedCNJ,http://www.billboard.com/charts/hot-100/1959-05-16,1959-05-16,64,My Melancholy BabyTommy Edwards,1,,64,1,1959
False,41.0,Connie Francis,Frankie,151.2,spotify:track:3cmGF5NDmyRcc8XM3xbFWb,http://www.billboard.com/charts/hot-100/1959-05-16,1959-05-16,66,FrankieConnie Francis,1,,66,1,1959
False,20.0,The Wailers,Tall Cool One,155.666,spotify:track:4DcTzv3EiKUXmk2iqdMP9Y,http://www.billboard.com/charts/hot-100/1959-05-16,1959-05-16,74,Tall Cool OneThe Wailers,1,,74,1,1959
False,11.0,Steve Lawrence,(I Don't Care) Only Love Me,153.6,spotify:track:2tve82MQkxXX1WsdxpI4sk,http://www.billboard.com/charts/hot-100/1959-05-16,1959-05-16,92,(I Don't Care) Only Love MeSteve Lawrence,1,,92,1,1959
False,36.0,Stonewall Jackson,Waterloo,146.933,spotify:track:3YXPyakTFaoVS2ffimogLR,http://www.billboard.com/charts/hot-100/1959-05-23,1959-05-23,98,WaterlooStonewall Jackson,1,,98,1,1959
False,38.0,The Mystics,Hushabye,153.24,spotify:track:3eBt8USFEAXymBNeOkzhe5,http://www.billboard.com/charts/hot-100/1959-05-23,1959-05-23,81,HushabyeThe Mystics,1,,81,1,1959
False,4.0,Nat King Cole,I Must Be Dreaming,108.426,spotify:track:628s8U1MWzAvh3UmqGI7fO,http://www.billboard.com/charts/hot-100/1959-05-23,1959-05-23,75,I Must Be DreamingNat King Cole,1,,75,1,1959
False,46.0,Paul Anka,Lonely Boy,151.106,spotify:track:4kh2S9hRpPvoF9JkwZcYGN,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,52,Lonely BoyPaul Anka,1,,52,1,1959
False,40.0,The Skyliners,This I Swear,159.103,spotify:track:0ql1bsVc7pzLOVYRNZLqHC,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,87,This I SwearThe Skyliners,1,,87,1,1959
False,12.0,Ruth Brown,Jack O'Diamonds,153.173,spotify:track:4EQ0RSFlCh45LY3nYhYmgz,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,100,Jack O'DiamondsRuth Brown,1,,100,1,1959
False,11.0,Sil Austin,Danny Boy,171.76,spotify:track:33HQcGXbfVQi3hTOhyb3EW,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,73,Danny BoySil Austin,1,,73,1,1959
False,21.0,Carl Perkins,Pointed Toe Shoes,119.2,spotify:track:57xJKoJpVbp5oTFwsDJ44N,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,97,Pointed Toe ShoesCarl Perkins,1,,97,1,1959
False,43.0,Carl Mann,Mona Lisa,146.728,spotify:track:6bhTvzvIPjOLtsGAhyaHfH,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,82,Mona LisaCarl Mann,1,,82,1,1959
False,50.0,The Drifters,There Goes My Baby,129.613,spotify:track:2s4B4fUlVIkE4ELgoupjXL,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,98,There Goes My BabyThe Drifters,1,,98,1,1959
False,11.0,Jimmie Rodgers,Ring-A-Ling-A-Lario,143.733,spotify:track:1fsOLtk2oKkI5u56OXqyP0,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,68,Ring-A-Ling-A-LarioJimmie Rodgers,1,,68,1,1959
False,0.0,The Megatrons,Velvet Waters,136.213,spotify:track:1lmI8YqGQNoYwL7o9Rr8GM,http://www.billboard.com/charts/hot-100/1959-05-30,1959-05-30,74,Velvet WatersThe Megatrons,1,,74,1,1959
False,0.0,"Dave ""Baby"" Cortez",The Whistling Organ,123.992,spotify:track:6FzRH9FQ2lPmIVaOSdCxkf,http://www.billboard.com/charts/hot-100/1959-06-06,1959-06-06,100,"The Whistling OrganDave ""Baby"" Cortez",1,,100,1,1959
